start_lat,start_lon,name,skill,target_city,priority,let,lon,weather_main,clouds_all,wind_speed,date_time_text,type_craft,speed,fuel_capacity,score
31.79592425,35.21198075969497,Jane Smith,6,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Helicopter,400,800,0.3109644393236588
31.79592425,35.21198075969497,Jane Smith,6,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.7213919195808393
31.79592425,35.21198075969497,Jane Smith,6,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.7183102907911256
31.79592425,35.21198075969497,Jane Smith,6,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.6797002581049888
31.79592425,35.21198075969497,Jane Smith,6,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.28427429958735256
31.79592425,35.21198075969497,Jane Smith,6,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.22455026323354055
31.79592425,35.21198075969497,Jane Smith,6,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.6685058519496334
31.79592425,35.21198075969497,Jane Smith,6,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.35359477664416433
31.79592425,35.21198075969497,Jane Smith,6,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.35704489016285246
31.79592425,35.21198075969497,Jane Smith,6,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5846658930567374
31.79592425,35.21198075969497,Jane Smith,6,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.44228600920162864
31.79592425,35.21198075969497,Jane Smith,6,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.7535282236256702
31.79592425,35.21198075969497,Jane Smith,6,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.46690560846493234
31.79592425,35.21198075969497,Jane Smith,6,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5748299541455872
31.79592425,35.21198075969497,Jane Smith,6,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5435078659415306
31.79592425,35.21198075969497,Jane Smith,6,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.3997368522509177
31.79592425,35.21198075969497,Jane Smith,6,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Recon Drone,600,1200,0.5544829866161977
31.79592425,35.21198075969497,Jane Smith,6,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Recon Drone,600,1200,0.32420213864541775
31.79592425,35.21198075969497,Jane Smith,6,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Recon Drone,600,1200,0.38060117293933754
31.79592425,35.21198075969497,Jane Smith,6,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Recon Drone,600,1200,0.49317923325947466
31.79592425,35.21198075969497,Jane Smith,6,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Recon Drone,600,1200,0.49427914926220606
31.79592425,35.21198075969497,Jane Smith,6,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Recon Drone,600,1200,0.7473143523200825
31.79592425,35.21198075969497,Jane Smith,6,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Recon Drone,600,1200,0.6380936342905329
31.79592425,35.21198075969497,Jane Smith,6,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Recon Drone,600,1200,0.5290135143987114
31.79592425,35.21198075969497,Jane Smith,6,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Recon Drone,600,1200,0.2907709407340769
31.79592425,35.21198075969497,Jane Smith,6,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Recon Drone,600,1200,0.5057516594213967
31.79592425,35.21198075969497,Jane Smith,6,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Recon Drone,600,1200,0.3055309140629478
31.79592425,35.21198075969497,Jane Smith,6,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Recon Drone,600,1200,0.678771948401941
31.79592425,35.21198075969497,Jane Smith,6,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Recon Drone,600,1200,0.38309731438763484
31.79592425,35.21198075969497,Jane Smith,6,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Recon Drone,600,1200,0.3874401923558859
31.79592425,35.21198075969497,Jane Smith,6,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Recon Drone,600,1200,0.48948664214784726
31.79592425,35.21198075969497,Jane Smith,6,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.48828566370224247
31.79592425,35.21198075969497,Jane Smith,6,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6404189917896279
31.79592425,35.21198075969497,Jane Smith,6,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.38124167338770587
31.79592425,35.21198075969497,Jane Smith,6,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6032779598749266
31.79592425,35.21198075969497,Jane Smith,6,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.40297994861640996
31.79592425,35.21198075969497,Jane Smith,6,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.31872742157663136
31.79592425,35.21198075969497,Jane Smith,6,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.4308797926358493
31.79592425,35.21198075969497,Jane Smith,6,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6306280410963178
31.79592425,35.21198075969497,Jane Smith,6,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6018085302195206
31.79592425,35.21198075969497,Jane Smith,6,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.4217270457240979
31.79592425,35.21198075969497,Jane Smith,6,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6264650911286498
31.79592425,35.21198075969497,Jane Smith,6,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.32239758632054727
31.79592425,35.21198075969497,Jane Smith,6,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6259206962284152
31.79592425,35.21198075969497,Jane Smith,6,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.33758385697605975
31.79592425,35.21198075969497,Jane Smith,6,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.315644009293108
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.28713663377543497
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.4571638327812256
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.6143475125797679
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.3754989948851396
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.5704800505148058
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.47290762496188227
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.5872008757956133
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.4407251470304899
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.3891434268628706
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.3545030366254375
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.4632704229639354
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.658062415250103
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.30657989027680627
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.6081621767877543
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.30365396245281806
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Bomber,900,5000,0.7111181590930042
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Bomber,900,5000,0.6561781080413351
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Bomber,900,5000,0.46140525861833936
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Bomber,900,5000,0.5522071160312398
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Bomber,900,5000,0.5263040124175568
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Bomber,900,5000,0.2667462234799093
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Bomber,900,5000,0.5525912655225325
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Bomber,900,5000,0.5664102549749883
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Bomber,900,5000,0.6846740067899568
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Bomber,900,5000,0.27812879503685384
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Bomber,900,5000,0.40385915589702903
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Bomber,900,5000,0.5346040382894437
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Bomber,900,5000,0.37967366885451687
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Bomber,900,5000,0.5565340970791668
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Bomber,900,5000,0.4842414531247816
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Drone,500,1000,0.4588216857036746
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Drone,500,1000,0.3345396416583344
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Drone,500,1000,0.5096187662922953
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Drone,500,1000,0.44106895755428427
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Drone,500,1000,0.7878650610306175
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Drone,500,1000,0.5024812423650525
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Drone,500,1000,0.4264829630919744
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Drone,500,1000,0.6723397242276217
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Drone,500,1000,0.4098551501862048
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Drone,500,1000,0.3734508603736263
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Drone,500,1000,0.573674267147916
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Drone,500,1000,0.6004368677228837
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Drone,500,1000,0.6433892204332149
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Drone,500,1000,0.49239654253674564
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Drone,500,1000,0.8201952622223379
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Helicopter,400,800,0.6398784705321997
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Helicopter,400,800,0.48953168080920345
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Helicopter,400,800,0.4022326553799445
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Helicopter,400,800,0.5340570537579342
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Helicopter,400,800,0.5115376701821397
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Helicopter,400,800,0.5746950721093901
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Helicopter,400,800,0.36381687682542774
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Helicopter,400,800,0.4368167098747133
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Helicopter,400,800,0.39771879681971833
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Helicopter,400,800,0.32626996699676786
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Helicopter,400,800,0.5206836225874774
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Helicopter,400,800,0.6230184771283659
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Helicopter,400,800,0.5926792101765593
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Helicopter,400,800,0.33582993363583413
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Helicopter,400,800,0.54410910415291
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.630815771561663
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.7583485442327897
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.4177225058421875
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.6393633587313461
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.3205122098385182
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5524894432761611
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.7247724315378549
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5565661440049419
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.45146511763846897
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.5114237609747074
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.41030541643810425
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.1459913000684828
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.6837274380400327
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.4363916071037344
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Stealth Fighter,1800,3500,0.6023025465095977
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Recon Drone,600,1200,0.7203869850483784
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Recon Drone,600,1200,0.2945228231335356
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Recon Drone,600,1200,0.7153063244248508
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Recon Drone,600,1200,0.45721966161781397
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Recon Drone,600,1200,0.48229944777343986
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Recon Drone,600,1200,0.5449412776990317
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Recon Drone,600,1200,0.6370973078527653
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Recon Drone,600,1200,0.6028244736664587
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Recon Drone,600,1200,0.3458665925977774
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Recon Drone,600,1200,0.4663614152891971
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Recon Drone,600,1200,0.4686122073835586
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Recon Drone,600,1200,0.5896163368192695
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Recon Drone,600,1200,0.4252380475125329
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Recon Drone,600,1200,0.6583960318677309
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Recon Drone,600,1200,0.6376924748301207
31.79592425,35.21198075969497,Michael Clark,9,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5679429480331143
31.79592425,35.21198075969497,Michael Clark,9,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.6378688519724134
31.79592425,35.21198075969497,Michael Clark,9,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.44204913205274854
31.79592425,35.21198075969497,Michael Clark,9,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5527720162815591
31.79592425,35.21198075969497,Michael Clark,9,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5930393182962344
31.79592425,35.21198075969497,Michael Clark,9,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5933127804535704
31.79592425,35.21198075969497,Michael Clark,9,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.42871598501809816
31.79592425,35.21198075969497,Michael Clark,9,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.4464855571716638
31.79592425,35.21198075969497,Michael Clark,9,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5559718971343324
31.79592425,35.21198075969497,Michael Clark,9,Khartoum,3,15.5635972,32.5349123,Clouds,92,5.27,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.42083310873671825
31.79592425,35.21198075969497,Michael Clark,9,Gaza,5,31.5128679,34.4581358,Clear,2,2.22,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.742156799892306
31.79592425,35.21198075969497,Michael Clark,9,Sanaa,2,15.3538569,44.2058841,Clouds,42,2.03,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.28068386024139547
31.79592425,35.21198075969497,Michael Clark,9,Manama,2,26.2235041,50.5822436,Clear,0,1.76,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.5526347729903466
31.79592425,35.21198075969497,Michael Clark,9,Kuwait City,3,29.3796532,47.9734174,Clear,0,2.93,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.2540265801119954
31.79592425,35.21198075969497,Michael Clark,9,Doha,4,25.2856329,51.5264162,Clear,0,2.16,2024-09-17 00:00:00,Heavy Bomber,850,6000,0.3316456292412865
31.79592425,35.21198075969497,Alice Johnson,7,Damascus,5,33.5130695,36.3095814,Clear,0,2.57,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.39605741086818186
31.79592425,35.21198075969497,Alice Johnson,7,Beirut,4,33.8959203,35.47843,Clouds,72,3.58,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.35294374458437827
31.79592425,35.21198075969497,Alice Johnson,7,Amman,3,31.9515694,35.9239625,Clear,0,4.35,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.6086559112149109
31.79592425,35.21198075969497,Alice Johnson,7,Cairo,3,30.0443879,31.2357257,Clear,0,3.69,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.2846119420744691
31.79592425,35.21198075969497,Alice Johnson,7,Baghdad,5,33.3061701,44.3872213,Clear,0,4.79,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.41268822474811806
31.79592425,35.21198075969497,Alice Johnson,7,Tehran,4,35.6892523,51.3896004,Clouds,30,2,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.685632153930164
31.79592425,35.21198075969497,Alice Johnson,7,Riyadh,3,24.638916,46.7160104,Clear,0,4.3,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.48841727412865965
31.79592425,35.21198075969497,Alice Johnson,7,Tripoli,2,32.896672,13.1777923,Clear,1,5.71,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.28483385969896363
31.79592425,35.21198075969497,Alice Johnson,7,Ankara,4,39.9207886,32.8540482,Clear,2,2.17,2024-09-17 00:00:00,Fighter Jet,1500,3000,0.5720483825593803
